GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0500000US19123,19123,"Mahaska County, Iowa",22381,22381,22401,22510,22419,22403,22326,22291,22181
0500000US19125,19125,"Marion County, Iowa",33309,33309,33232,33319,33315,33077,33261,33141,33189
0500000US19127,19127,"Marshall County, Iowa",40648,40648,40695,40990,41053,41004,40792,40512,40312
0500000US19129,19129,"Mills County, Iowa",15059,15059,15058,15014,14853,14859,14708,14815,14972
0500000US19131,19131,"Mitchell County, Iowa",10776,10772,10806,10721,10746,10718,10769,10787,10763
0500000US19133,19133,"Monona County, Iowa",9243,9242,9233,9262,9138,9092,8965,8974,8898
0500000US19135,19135,"Monroe County, Iowa",7970,7970,7986,8044,8066,7977,7960,7947,7870
0500000US19137,19137,"Montgomery County, Iowa",10740,10740,10703,10655,10567,10438,10443,10227,10225
0500000US19139,19139,"Muscatine County, Iowa",42745,42749,42735,42767,42884,42941,42961,43017,42940
0500000US19141,19141,"O'Brien County, Iowa",14398,14398,14398,14206,14161,14043,14062,13989,14020
0500000US19143,19143,"Osceola County, Iowa",6462,6462,6453,6308,6180,6206,6193,6127,6064
0500000US19145,19145,"Page County, Iowa",15932,15943,15940,15926,15750,15554,15544,15521,15391
0500000US19147,19147,"Palo Alto County, Iowa",9421,9421,9394,9360,9281,9182,9126,9139,9047
0500000US19149,19149,"Plymouth County, Iowa",24986,24981,24968,24831,24888,24945,24913,24913,25200
0500000US19151,19151,"Pocahontas County, Iowa",7310,7310,7277,7218,7161,7145,7123,6991,6886
0500000US19153,19153,"Polk County, Iowa",430640,430635,432282,437807,443821,451461,459780,466688,474045
0500000US19155,19155,"Pottawattamie County, Iowa",93158,93149,93368,93450,92887,92814,93174,93534,93582
0500000US19157,19157,"Poweshiek County, Iowa",18914,18914,18908,18867,18766,18632,18667,18512,18533
0500000US19159,19159,"Ringgold County, Iowa",5131,5131,5122,5098,5082,5036,5031,5054,5068
0500000US19161,19161,"Sac County, Iowa",10350,10350,10352,10235,10177,10050,10060,10009,9876
0500000US19163,19163,"Scott County, Iowa",165224,165224,165747,167046,168840,170551,171546,172170,172474
0500000US19165,19165,"Shelby County, Iowa",12167,12167,12165,12031,12082,11964,11962,11913,11800
0500000US19167,19167,"Sioux County, Iowa",33704,33704,33733,34030,34339,34494,34622,34752,34898
0500000US19169,19169,"Story County, Iowa",89542,89542,89634,90864,91799,93569,95366,96346,97090
0500000US19171,19171,"Tama County, Iowa",17767,17767,17725,17635,17536,17512,17405,17341,17319
0500000US19173,19173,"Taylor County, Iowa",6317,6317,6315,6283,6237,6210,6155,6229,6216
0500000US19175,19175,"Union County, Iowa",12534,12534,12520,12570,12599,12606,12621,12447,12420
0500000US19177,19177,"Van Buren County, Iowa",7570,7570,7559,7514,7456,7438,7410,7325,7271
0500000US19179,19179,"Wapello County, Iowa",35625,35625,35648,35434,35357,35379,35244,35248,34982
0500000US19181,19181,"Warren County, Iowa",46225,46228,46332,46678,46991,47452,48010,48706,49691
0500000US19183,19183,"Washington County, Iowa",21704,21704,21696,21837,21928,22017,22097,22251,22281
0500000US19185,19185,"Wayne County, Iowa",6403,6403,6400,6367,6364,6422,6392,6386,6452
0500000US19187,19187,"Webster County, Iowa",38013,38013,37876,37727,37252,37256,36983,36992,36769
0500000US19189,19189,"Winnebago County, Iowa",10866,10866,10840,10727,10634,10477,10593,10567,10631
0500000US19191,19191,"Winneshiek County, Iowa",21056,21058,21065,21045,21042,20862,20728,20754,20561
0500000US19193,19193,"Woodbury County, Iowa",102172,102177,102363,102649,102330,102242,102314,102464,102779
0500000US19195,19195,"Worth County, Iowa",7598,7598,7583,7583,7525,7541,7605,7562,7572
0500000US19197,19197,"Wright County, Iowa",13229,13229,13197,13039,13019,12969,12883,12803,12779
0500000US20001,20001,"Allen County, Kansas",13371,13371,13355,13344,13336,13080,12903,12724,12714
0500000US20003,20003,"Anderson County, Kansas",8102,8102,8092,8046,7912,7845,7880,7824,7827
0500000US20005,20005,"Atchison County, Kansas",16924,16924,16868,16778,16793,16696,16509,16409,16380
0500000US20007,20007,"Barber County, Kansas",4861,4861,4838,4914,4866,4914,4878,4821,4688
0500000US20009,20009,"Barton County, Kansas",27674,27674,27683,27676,27515,27425,27262,27092,26775
0500000US20011,20011,"Bourbon County, Kansas",15173,15173,15143,14925,14844,14796,14774,14724,14617
0500000US20013,20013,"Brown County, Kansas",9984,9984,9978,9989,9879,9940,9804,9745,9684
0500000US20015,20015,"Butler County, Kansas",65880,65880,65914,65870,65781,65835,66077,66601,67025
0500000US20017,20017,"Chase County, Kansas",2790,2790,2792,2789,2752,2701,2673,2676,2669
0500000US20019,20019,"Chautauqua County, Kansas",3669,3669,3647,3614,3565,3546,3473,3392,3374
0500000US20021,20021,"Cherokee County, Kansas",21603,21603,21549,21373,21201,20908,20769,20561,20246
0500000US20023,20023,"Cheyenne County, Kansas",2726,2726,2720,2705,2677,2678,2694,2687,2661
0500000US20025,20025,"Clark County, Kansas",2215,2215,2201,2137,2179,2194,2120,2089,2072
0500000US20027,20027,"Clay County, Kansas",8535,8535,8541,8513,8508,8401,8338,8340,8143
0500000US20029,20029,"Cloud County, Kansas",9533,9533,9525,9405,9407,9370,9348,9235,9150
0500000US20031,20031,"Coffey County, Kansas",8601,8598,8589,8515,8507,8424,8440,8359,8433
0500000US20033,20033,"Comanche County, Kansas",1891,1891,1888,1885,1910,1922,1945,1839,1862
0500000US20035,20035,"Cowley County, Kansas",36311,36311,36300,36240,36262,36181,35911,35777,35753
0500000US20037,20037,"Crawford County, Kansas",39134,39134,39177,39198,39369,39312,39327,39231,39164
0500000US20039,20039,"Decatur County, Kansas",2961,2961,2946,2918,2877,2905,2890,2926,2832
0500000US20041,20041,"Dickinson County, Kansas",19754,19754,19779,19707,19731,19477,19354,19292,19064
0500000US20043,20043,"Doniphan County, Kansas",7945,7945,7948,7951,7869,7844,7833,7756,7664
0500000US20045,20045,"Douglas County, Kansas",110826,110826,111245,112424,113304,114672,116430,117915,119440
0500000US20047,20047,"Edwards County, Kansas",3037,3037,3050,3028,2980,2965,3022,2970,2938
0500000US20049,20049,"Elk County, Kansas",2882,2882,2873,2799,2678,2647,2699,2602,2547
0500000US20051,20051,"Ellis County, Kansas",28452,28452,28445,28779,29125,29089,29027,29024,28893
0500000US20053,20053,"Ellsworth County, Kansas",6497,6497,6518,6469,6471,6382,6365,6330,6328
0500000US20055,20055,"Finney County, Kansas",36776,36776,36957,37131,37114,37031,37048,37000,36722
0500000US20057,20057,"Ford County, Kansas",33848,33848,34041,34410,34729,34829,34667,34263,33971
0500000US20059,20059,"Franklin County, Kansas",25992,25996,26009,25879,25859,25770,25567,25559,25560
0500000US20061,20061,"Geary County, Kansas",34362,34362,35284,35301,37947,36893,36682,36981,35586
0500000US20063,20063,"Gove County, Kansas",2695,2695,2681,2691,2722,2761,2710,2657,2589
0500000US20065,20065,"Graham County, Kansas",2597,2597,2606,2635,2587,2592,2553,2589,2564
0500000US20067,20067,"Grant County, Kansas",7829,7829,7834,7884,7824,7822,7758,7690,7646
0500000US20069,20069,"Gray County, Kansas",6006,6006,6026,6104,5983,5996,6078,6095,6034
0500000US20071,20071,"Greeley County, Kansas",1247,1247,1259,1254,1270,1292,1302,1317,1296
0500000US20073,20073,"Greenwood County, Kansas",6689,6689,6673,6607,6440,6375,6308,6244,6151
0500000US20075,20075,"Hamilton County, Kansas",2690,2690,2706,2629,2635,2593,2590,2481,2536
0500000US20077,20077,"Harper County, Kansas",6034,6034,6018,5939,5859,5844,5821,5781,5685
0500000US20079,20079,"Harvey County, Kansas",34684,34684,34740,34707,34796,34784,34670,34908,34913
0500000US20081,20081,"Haskell County, Kansas",4256,4256,4273,4216,4196,4101,4076,4058,4006
0500000US20083,20083,"Hodgeman County, Kansas",1916,1916,1915,1988,1964,1954,1911,1896,1870
0500000US20085,20085,"Jackson County, Kansas",13462,13462,13472,13448,13417,13332,13456,13328,13291
0500000US20087,20087,"Jefferson County, Kansas",19126,19124,19133,18983,18921,18835,18863,18886,18897
0500000US20089,20089,"Jewell County, Kansas",3077,3077,3067,3090,3040,3059,3038,2978,2901
0500000US20091,20091,"Johnson County, Kansas",544179,544179,545816,552855,559515,566393,573024,578758,584451
0500000US20093,20093,"Kearny County, Kansas",3977,3977,3990,3967,3983,3921,3944,3948,3917
0500000US20095,20095,"Kingman County, Kansas",7858,7858,7841,7898,7831,7829,7704,7653,7467
0500000US20097,20097,"Kiowa County, Kansas",2553,2553,2562,2557,2505,2527,2525,2558,2483
0500000US20099,20099,"Labette County, Kansas",21607,21607,21544,21424,21206,20913,20852,20749,20444
0500000US20101,20101,"Lane County, Kansas",1750,1750,1738,1764,1701,1718,1685,1663,1636
0500000US20103,20103,"Leavenworth County, Kansas",76227,76227,76543,77102,77713,78141,78658,79207,80204
0500000US20105,20105,"Lincoln County, Kansas",3241,3241,3233,3216,3170,3143,3158,3126,3073
0500000US20107,20107,"Linn County, Kansas",9656,9656,9635,9606,9482,9515,9502,9561,9558
0500000US20109,20109,"Logan County, Kansas",2756,2756,2774,2764,2792,2780,2784,2814,2831
0500000US20111,20111,"Lyon County, Kansas",33690,33690,33642,33654,33534,33517,33201,33243,33510
0500000US20113,20113,"McPherson County, Kansas",29180,29180,29142,29213,29341,29596,29134,28944,28804
0500000US20115,20115,"Marion County, Kansas",12660,12660,12664,12546,12379,12234,12221,12120,12112
0500000US20117,20117,"Marshall County, Kansas",10117,10117,10109,9999,10065,10020,9990,9906,9836
0500000US20119,20119,"Meade County, Kansas",4575,4575,4591,4524,4397,4295,4353,4288,4216
0500000US20121,20121,"Miami County, Kansas",32787,32783,32876,32714,32622,32807,32817,32727,32964
0500000US20123,20123,"Mitchell County, Kansas",6373,6373,6346,6296,6334,6330,6271,6319,6243
0500000US20125,20125,"Montgomery County, Kansas",35471,35471,35383,34764,34447,34361,33957,33316,32746
0500000US20127,20127,"Morris County, Kansas",5923,5923,5911,5860,5852,5717,5678,5650,5573
0500000US20129,20129,"Morton County, Kansas",3233,3233,3237,3171,3133,3133,3058,2992,2848
0500000US20131,20131,"Nemaha County, Kansas",10178,10178,10171,10136,10117,10158,10162,10209,10241
0500000US20133,20133,"Neosho County, Kansas",16512,16512,16495,16469,16462,16451,16396,16333,16146
0500000US20135,20135,"Ness County, Kansas",3107,3107,3107,3124,3083,3087,3089,3015,2962
0500000US20137,20137,"Norton County, Kansas",5671,5671,5657,5670,5597,5620,5528,5552,5493
0500000US20139,20139,"Osage County, Kansas",16295,16295,16292,16340,16170,16088,15991,15912,15843
0500000US20141,20141,"Osborne County, Kansas",3858,3858,3836,3846,3818,3815,3772,3684,3642
0500000US20143,20143,"Ottawa County, Kansas",6091,6091,6095,6086,6062,6060,6032,5946,5920
0500000US20145,20145,"Pawnee County, Kansas",6973,6973,6970,7013,6894,6910,6849,6805,6743
0500000US20147,20147,"Phillips County, Kansas",5642,5642,5625,5540,5516,5554,5492,5431,5428
0500000US20149,20149,"Pottawatomie County, Kansas",21604,21604,21714,22032,22335,22611,22799,23194,23661
0500000US20151,20151,"Pratt County, Kansas",9656,9656,9645,9650,9772,9798,9775,9718,9584
0500000US20153,20153,"Rawlins County, Kansas",2519,2519,2502,2542,2540,2591,2565,2538,2549
0500000US20155,20155,"Reno County, Kansas",64511,64511,64565,64422,64245,64168,63737,63647,63220
0500000US20157,20157,"Republic County, Kansas",4980,4980,4943,4901,4847,4794,4776,4722,4699
0500000US20159,20159,"Rice County, Kansas",10083,10083,10107,10090,10000,9985,9986,9943,9831
0500000US20161,20161,"Riley County, Kansas",71115,71131,71606,73338,76273,75502,74698,75312,73343
0500000US20163,20163,"Rooks County, Kansas",5181,5181,5181,5195,5212,5181,5173,5159,5076
0500000US20165,20165,"Rush County, Kansas",3307,3307,3317,3201,3208,3179,3171,3102,3058
0500000US20167,20167,"Russell County, Kansas",6970,6970,6990,6972,6978,6955,6989,7029,6988
0500000US20169,20169,"Saline County, Kansas",55606,55606,55772,55726,55838,55726,55514,55516,55142
0500000US20171,20171,"Scott County, Kansas",4936,4936,4950,4905,4870,4922,4985,4980,5032
0500000US20173,20173,"Sedgwick County, Kansas",498365,498365,499320,500900,503945,506141,508666,510360,511995
0500000US20175,20175,"Seward County, Kansas",22952,22952,22983,23171,23403,23355,23299,23159,22709
0500000US20177,20177,"Shawnee County, Kansas",177934,177934,178351,178908,178980,178661,178509,178541,178146
0500000US20179,20179,"Sheridan County, Kansas",2556,2556,2549,2543,2531,2534,2535,2501,2509
0500000US20181,20181,"Sherman County, Kansas",6010,6010,6009,6033,6106,6077,6064,5976,5965
0500000US20183,20183,"Smith County, Kansas",3853,3853,3860,3790,3751,3703,3725,3693,3632
0500000US20185,20185,"Stafford County, Kansas",4437,4437,4420,4382,4343,4340,4293,4236,4208
0500000US20187,20187,"Stanton County, Kansas",2235,2235,2247,2217,2163,2172,2125,2053,2062
0500000US20189,20189,"Stevens County, Kansas",5724,5724,5743,5639,5748,5813,5812,5731,5584
0500000US20191,20191,"Sumner County, Kansas",24132,24132,24096,23845,23701,23609,23471,23494,23272
0500000US20193,20193,"Thomas County, Kansas",7900,7900,7941,7945,7938,7951,7850,7915,7892
0500000US20195,20195,"Trego County, Kansas",3001,3001,2991,2974,2969,2964,2908,2923,2872
0500000US20197,20197,"Wabaunsee County, Kansas",7053,7053,7032,7032,7007,7027,6972,6905,6891
0500000US20199,20199,"Wallace County, Kansas",1485,1485,1483,1524,1528,1566,1509,1513,1497
0500000US20201,20201,"Washington County, Kansas",5799,5799,5781,5831,5726,5627,5602,5564,5546
0500000US20203,20203,"Wichita County, Kansas",2234,2234,2241,2262,2230,2185,2170,2145,2112
0500000US20205,20205,"Wilson County, Kansas",9409,9409,9406,9243,9126,9090,8989,8852,8723
0500000US20207,20207,"Woodson County, Kansas",3309,3309,3304,3312,3267,3205,3168,3124,3165
0500000US20209,20209,"Wyandotte County, Kansas",157505,157505,157678,157973,159360,160744,161855,163095,163831
0500000US21001,21001,"Adair County, Kentucky",18656,18656,18742,18978,18931,19095,19210,19264,19280
0500000US21003,21003,"Allen County, Kentucky",19956,19967,20033,20171,20232,20278,20405,20561,20631
0500000US21005,21005,"Anderson County, Kentucky",21421,21417,21448,21548,21660,21731,21858,21929,22158
0500000US21007,21007,"Ballard County, Kentucky",8249,8247,8257,8289,8311,8277,8217,8219,8054
0500000US21009,21009,"Barren County, Kentucky",42173,42173,42126,42373,42645,42996,43126,43676,43993
0500000US21011,21011,"Bath County, Kentucky",11591,11585,11609,11707,11802,12004,12173,12261,12327
0500000US21013,21013,"Bell County, Kentucky",28691,28691,28710,28635,28247,27971,27750,27294,27117
0500000US21015,21015,"Boone County, Kentucky",118811,118819,119362,121449,122847,123998,125735,127163,128536
0500000US21017,21017,"Bourbon County, Kentucky",19985,19980,19942,19982,19985,19946,19988,20073,20030
0500000US21019,21019,"Boyd County, Kentucky",49542,49538,49622,49409,49256,48907,48795,48488,48132
0500000US21021,21021,"Boyle County, Kentucky",28432,28420,28631,28756,28993,29621,29809,29807,30018
0500000US21023,21023,"Bracken County, Kentucky",8488,8488,8503,8501,8468,8436,8389,8329,8400
0500000US21025,21025,"Breathitt County, Kentucky",13878,13876,13856,13839,13657,13584,13425,13430,13284
0500000US21027,21027,"Breckinridge County, Kentucky",20059,20042,20039,20274,20095,20053,19897,19993,19961
0500000US21029,21029,"Bullitt County, Kentucky",74319,74319,74503,75298,75947,76863,78022,78653,79151
0500000US21031,21031,"Butler County, Kentucky",12690,12690,12719,12765,12794,12796,12843,12860,12845
0500000US21033,21033,"Caldwell County, Kentucky",12984,12984,12989,12988,12938,12816,12780,12690,12568
0500000US21035,21035,"Calloway County, Kentucky",37191,37191,37363,37675,38057,38293,38282,38441,38437
0500000US21037,21037,"Campbell County, Kentucky",90336,90336,90610,90976,90780,90873,91490,91925,92211
0500000US21039,21039,"Carlisle County, Kentucky",5104,5104,5100,5046,5042,4980,4988,4903,4855
0500000US21041,21041,"Carroll County, Kentucky",10811,10811,10804,10979,10869,10854,10758,10718,10679
0500000US21043,21043,"Carter County, Kentucky",27720,27718,27736,27427,27473,27398,27318,27224,27046
0500000US21045,21045,"Casey County, Kentucky",15955,15952,15954,15958,16081,16092,15837,15815,15815
0500000US21047,21047,"Christian County, Kentucky",73955,73939,74155,73573,75638,74246,73962,73484,72351
0500000US21049,21049,"Clark County, Kentucky",35613,35609,35609,35466,35752,35595,35681,35684,35819
0500000US21051,21051,"Clay County, Kentucky",21730,21730,21685,21616,21565,21259,21162,21047,20766
0500000US21053,21053,"Clinton County, Kentucky",10272,10267,10267,10149,10243,10151,10156,10135,10177
0500000US21055,21055,"Crittenden County, Kentucky",9315,9315,9315,9285,9259,9208,9202,9198,9188
0500000US21057,21057,"Cumberland County, Kentucky",6856,6856,6859,6869,6861,6803,6741,6756,6738
0500000US21059,21059,"Daviess County, Kentucky",96656,96658,96718,97237,97886,98311,98416,99333,99674
0500000US21061,21061,"Edmonson County, Kentucky",12161,12161,12194,12267,12141,12092,12043,12040,12114
0500000US21063,21063,"Elliott County, Kentucky",7852,7852,7882,7915,7761,7669,7638,7650,7588
0500000US21065,21065,"Estill County, Kentucky",14672,14672,14695,14635,14488,14456,14420,14361,14307
0500000US21067,21067,"Fayette County, Kentucky",295803,295805,296717,301272,305201,308501,310725,314767,318449
0500000US21069,21069,"Fleming County, Kentucky",14348,14355,14401,14495,14547,14551,14498,14613,14507
0500000US21071,21071,"Floyd County, Kentucky",39451,39451,39933,39813,39232,38558,38139,37679,37110
0500000US21073,21073,"Franklin County, Kentucky",49285,49283,49306,49379,49514,49600,49963,50273,50560
0500000US21075,21075,"Fulton County, Kentucky",6813,6813,6814,6726,6536,6377,6265,6259,6179
0500000US21077,21077,"Gallatin County, Kentucky",8589,8589,8611,8580,8491,8489,8564,8562,8609
0500000US21079,21079,"Garrard County, Kentucky",16912,16912,16945,16835,16953,16927,16906,17175,17292
0500000US21081,21081,"Grant County, Kentucky",24662,24662,24680,24710,24489,24541,24831,24740,24923
0500000US21083,21083,"Graves County, Kentucky",37121,37121,37223,37542,37535,37352,37577,37251,37182
0500000US21085,21085,"Grayson County, Kentucky",25746,25746,25800,25789,25864,26024,26155,26233,26184
0500000US21087,21087,"Green County, Kentucky",11258,11260,11238,11221,11317,11173,11043,11022,11060
0500000US21089,21089,"Greenup County, Kentucky",36910,36914,36897,36805,36647,36423,36282,36031,35893
0500000US21091,21091,"Hancock County, Kentucky",8565,8565,8551,8609,8666,8672,8722,8710,8810
0500000US21093,21093,"Hardin County, Kentucky",105543,105537,107020,107498,107173,108282,108610,106486,107316
0500000US21095,21095,"Harlan County, Kentucky",29278,29278,29225,29172,28715,28562,28098,27613,27168
0500000US21097,21097,"Harrison County, Kentucky",18846,18849,18815,18684,18602,18548,18635,18712,18646
0500000US21099,21099,"Hart County, Kentucky",18199,18199,18195,18318,18409,18474,18550,18489,18627
0500000US21101,21101,"Henderson County, Kentucky",46250,46250,46252,46367,46445,46339,46387,46388,46253
0500000US21103,21103,"Henry County, Kentucky",15416,15414,15380,15365,15325,15413,15538,15544,15818
0500000US21105,21105,"Hickman County, Kentucky",4902,4902,4868,4813,4751,4726,4710,4642,4627
0500000US21107,21107,"Hopkins County, Kentucky",46920,46920,46862,46879,46707,46560,46341,46281,45904
0500000US21109,21109,"Jackson County, Kentucky",13494,13494,13497,13409,13315,13416,13340,13346,13368
0500000US21111,21111,"Jefferson County, Kentucky",741096,741106,742277,746240,751342,757715,760703,763509,765352
0500000US21113,21113,"Jessamine County, Kentucky",48586,48584,48712,48969,49550,50222,51008,51936,52357
0500000US21115,21115,"Johnson County, Kentucky",23356,23358,23397,23448,23441,23486,23283,23212,22978
0500000US21117,21117,"Kenton County, Kentucky",159720,159713,159999,160401,161297,162918,163463,164342,164945
0500000US21119,21119,"Knott County, Kentucky",16346,16346,16330,16293,16124,16097,15955,15700,15544
0500000US21121,21121,"Knox County, Kentucky",31883,31883,31860,32086,31741,31867,31735,31668,31687
0500000US21123,21123,"Larue County, Kentucky",14193,14193,14192,14203,14093,14081,14171,14193,14096
0500000US21125,21125,"Laurel County, Kentucky",58849,58849,58990,59368,59603,59747,60048,60101,60250
0500000US21127,21127,"Lawrence County, Kentucky",15860,15858,15882,15908,15846,15869,15880,15893,15863
0500000US21129,21129,"Lee County, Kentucky",7887,7889,7707,7691,7551,6838,6774,6737,6580
0500000US21131,21131,"Leslie County, Kentucky",11310,11310,11286,11281,11170,11036,10892,10707,10538
0500000US21133,21133,"Letcher County, Kentucky",24519,24519,24550,24432,24039,23588,23417,23091,22773
0500000US21135,21135,"Lewis County, Kentucky",13870,13872,13832,13806,13754,13698,13760,13576,13442
0500000US21137,21137,"Lincoln County, Kentucky",24742,24754,24751,24721,24431,24463,24464,24388,24372
0500000US21139,21139,"Livingston County, Kentucky",9519,9519,9536,9501,9448,9362,9361,9324,9269
0500000US21141,21141,"Logan County, Kentucky",26835,26835,26845,26814,26682,26958,26815,26739,26593
0500000US21143,21143,"Lyon County, Kentucky",8314,8319,8315,8425,8440,8448,8379,8289,8069
0500000US21145,21145,"McCracken County, Kentucky",65565,65565,65532,65779,65635,65368,65324,64973,65162
0500000US21147,21147,"McCreary County, Kentucky",18306,18306,18290,18276,18058,17927,17892,17861,17511
0500000US21149,21149,"McLean County, Kentucky",9531,9531,9513,9528,9526,9499,9466,9496,9475
0500000US21151,21151,"Madison County, Kentucky",82916,82916,83485,84842,85517,86062,87218,88276,89547
0500000US21153,21153,"Magoffin County, Kentucky",13333,13333,13304,13213,13050,12935,12970,12794,12684
0500000US21155,21155,"Marion County, Kentucky",19820,19820,19816,20037,19974,19940,19101,19263,19205
0500000US21157,21157,"Marshall County, Kentucky",31448,31448,31470,31284,31289,31228,31072,31109,31365
0500000US21159,21159,"Martin County, Kentucky",12929,12929,12895,12886,12788,12695,12554,12352,12002
0500000US21161,21161,"Mason County, Kentucky",17490,17490,17500,17536,17458,17298,17122,17077,17190
0500000US21163,21163,"Meade County, Kentucky",28602,28621,28733,29685,29301,29285,29189,27853,28126
0500000US21165,21165,"Menifee County, Kentucky",6306,6306,6358,6410,6323,6335,6295,6363,6408
0500000US21167,21167,"Mercer County, Kentucky",21331,21335,21348,21284,21373,21328,21431,21448,21477
0500000US21169,21169,"Metcalfe County, Kentucky",10099,10099,10120,10079,9999,9970,10009,9920,10018
0500000US21171,21171,"Monroe County, Kentucky",10963,10963,10965,10910,10844,10701,10672,10653,10588
0500000US21173,21173,"Montgomery County, Kentucky",26499,26507,26557,26761,26894,27266,27391,27631,27771
0500000US21175,21175,"Morgan County, Kentucky",13923,13923,13746,13723,13531,13390,13382,13292,13298
0500000US21177,21177,"Muhlenberg County, Kentucky",31499,31499,31639,31522,31377,31273,31254,31146,31028
0500000US21179,21179,"Nelson County, Kentucky",43437,43437,43611,44022,44376,44501,44820,45117,45559
0500000US21181,21181,"Nicholas County, Kentucky",7135,7128,7123,7096,7027,7034,7075,7088,7084
0500000US21183,21183,"Ohio County, Kentucky",23842,23842,23847,24004,24056,24047,24064,24216,24378
0500000US21185,21185,"Oldham County, Kentucky",60316,60329,60425,60756,62104,63059,64029,64626,65560
0500000US21187,21187,"Owen County, Kentucky",10841,10835,10841,10817,10754,10621,10638,10710,10642
0500000US21189,21189,"Owsley County, Kentucky",4755,4755,4768,4823,4691,4603,4505,4470,4491
0500000US21191,21191,"Pendleton County, Kentucky",14877,14876,14902,14649,14523,14539,14460,14463,14560
0500000US21193,21193,"Perry County, Kentucky",28712,28712,28694,28740,28376,28111,27713,27546,27343
0500000US21195,21195,"Pike County, Kentucky",65024,65024,65083,64950,64645,63917,63033,61804,60555
0500000US21197,21197,"Powell County, Kentucky",12613,12613,12645,12628,12483,12490,12382,12271,12308
0500000US21199,21199,"Pulaski County, Kentucky",63063,63063,63202,63435,63508,63734,63837,63827,63956
0500000US21201,21201,"Robertson County, Kentucky",2282,2282,2273,2290,2220,2221,2199,2158,2155
0500000US21203,21203,"Rockcastle County, Kentucky",17056,17056,17068,17116,17084,16751,16832,16950,16850
0500000US21205,21205,"Rowan County, Kentucky",23333,23333,23387,23593,23873,24253,24264,24667,24451
0500000US21207,21207,"Russell County, Kentucky",17565,17568,17558,17676,17566,17725,17770,17636,17722
0500000US21209,21209,"Scott County, Kentucky",47173,47183,47457,48060,49066,50067,51308,52327,53972
0500000US21211,21211,"Shelby County, Kentucky",42074,42056,42259,42917,43651,44290,44894,45591,46408
0500000US21213,21213,"Simpson County, Kentucky",17327,17327,17352,17326,17592,17760,17855,17990,18083
0500000US21215,21215,"Spencer County, Kentucky",17061,17058,17108,17356,17426,17576,17736,17979,18274
0500000US21217,21217,"Taylor County, Kentucky",24512,24512,24689,24997,25077,25156,25378,25567,25397
0500000US21219,21219,"Todd County, Kentucky",12460,12460,12427,12433,12639,12486,12466,12437,12295
0500000US21221,21221,"Trigg County, Kentucky",14339,14334,14345,14215,14409,14308,14142,14210,14264
0500000US21223,21223,"Trimble County, Kentucky",8809,8809,8803,8812,8830,8808,8732,8763,8620
0500000US21225,21225,"Union County, Kentucky",15007,15007,15287,15277,15114,15111,15168,15053,14880
0500000US21227,21227,"Warren County, Kentucky",113792,113781,114209,115558,117040,118948,120651,123159,125532
0500000US21229,21229,"Washington County, Kentucky",11717,11717,11743,11781,11879,11920,11994,12105,12189
0500000US21231,21231,"Wayne County, Kentucky",20813,20813,20831,20883,20789,20676,20462,20404,20453
0500000US21233,21233,"Webster County, Kentucky",13621,13621,13595,13543,13476,13392,13234,13239,13316
0500000US21235,21235,"Whitley County, Kentucky",35637,35637,35747,35656,35621,35751,35743,36000,36096
0500000US21237,21237,"Wolfe County, Kentucky",7355,7355,7352,7366,7205,7275,7237,7230,7159
0500000US21239,21239,"Woodford County, Kentucky",24939,24941,25032,24921,25072,25294,25591,25876,26124
0500000US22001,22001,"Acadia Parish, Louisiana",61773,61770,61850,61775,61884,62169,62562,62601,62645
0500000US22003,22003,"Allen Parish, Louisiana",25764,25764,25738,25727,25566,25597,25644,25602,25684
0500000US22005,22005,"Ascension Parish, Louisiana",107215,107194,107851,110039,112235,114557,117291,119373,121587
0500000US22007,22007,"Assumption Parish, Louisiana",23421,23421,23352,23201,23089,23207,23028,22846,22695
0500000US22009,22009,"Avoyelles Parish, Louisiana",42073,42073,42090,41830,41612,41308,41147,41077,41117
0500000US22011,22011,"Beauregard Parish, Louisiana",35654,35654,35848,36074,36313,36241,36216,36477,36927
0500000US22013,22013,"Bienville Parish, Louisiana",14353,14353,14329,14232,14167,13945,13771,13871,13865
0500000US22015,22015,"Bossier Parish, Louisiana",116979,116979,117628,120039,123165,123894,124894,125588,126057
0500000US22017,22017,"Caddo Parish, Louisiana",254969,254969,255694,257005,257396,255224,252747,251405,248851
0500000US22019,22019,"Calcasieu Parish, Louisiana",192768,192770,193104,193825,194563,195491,196815,198693,200601
0500000US22021,22021,"Caldwell Parish, Louisiana",10132,10132,10138,10095,10012,9932,9923,10032,10087
0500000US22023,22023,"Cameron Parish, Louisiana",6839,6859,6901,6690,6627,6688,6697,6802,6882
0500000US22025,22025,"Catahoula Parish, Louisiana",10407,10407,10374,10318,10263,10293,10172,10074,9921
0500000US22027,22027,"Claiborne Parish, Louisiana",17195,17195,17153,16947,16851,16653,16371,16251,16132
